2016-01-11 16:06:06,0.00
2016-01-11 16:04:07,0.00
2016-01-11 16:02:07,0.00
2016-01-11 16:00:07,0.00
2016-01-11 15:58:13,0.00
2016-01-11 15:56:07,0.00
2016-01-11 15:54:06,0.00
2016-01-11 15:52:06,0.00
2016-01-11 15:50:07,0.00
2016-01-11 15:48:07,0.00
2016-01-11 15:46:06,0.00
2016-01-11 15:44:06,0.00
2016-01-11 15:42:06,0.00
2016-01-11 15:40:06,0.00
2016-01-11 15:38:06,0.00
2016-01-11 15:36:08,0.00
2016-01-11 15:34:06,0.00
2016-01-11 15:32:07,0.00
2016-01-11 15:30:06,0.00
2016-01-11 15:28:07,0.00
2016-01-11 15:26:06,0.00
2016-01-11 15:24:07,0.00
2016-01-11 15:22:06,0.00
2016-01-11 15:20:06,0.00
2016-01-11 15:18:07,0.00
2016-01-11 15:16:07,0.00
2016-01-11 15:14:06,0.00
2016-01-11 15:12:07,0.00
2016-01-11 15:10:07,0.00
2016-01-11 15:08:07,0.00
2016-01-11 15:06:06,0.00
2016-01-11 15:04:07,0.00
2016-01-11 15:02:06,0.00
2016-01-11 15:00:07,0.00
2016-01-11 14:58:06,0.00
2016-01-11 14:56:06,0.00
2016-01-11 14:54:07,0.00
2016-01-11 14:52:06,0.00
2016-01-11 14:50:06,0.00
2016-01-11 14:48:06,0.00
2016-01-11 14:46:06,0.00
2016-01-11 14:44:06,0.00
2016-01-11 14:42:07,0.00
2016-01-11 14:40:06,0.00
2016-01-11 14:38:07,0.00
2016-01-11 14:36:06,0.00
2016-01-11 14:34:06,0.00
2016-01-11 14:32:07,0.00
2016-01-11 14:30:06,0.00
2016-01-11 14:28:07,0.00
2016-01-11 14:26:07,0.00
2016-01-11 14:24:06,0.00
2016-01-11 14:22:07,0.00
2016-01-11 14:20:07,0.00
2016-01-11 14:18:07,0.00
2016-01-11 14:16:07,0.00
2016-01-11 14:14:06,0.00
2016-01-11 14:12:07,0.00
2016-01-11 14:10:06,0.00
2016-01-11 14:08:07,0.00
2016-01-11 14:06:06,0.00
2016-01-11 14:04:07,0.00
2016-01-11 14:02:07,0.00
