2016-01-11 16:00:07,0.00
2016-01-11 15:45:07,0.00
2016-01-11 15:30:06,0.00
2016-01-11 15:15:06,0.00
2016-01-11 15:00:07,0.00
2016-01-11 14:45:06,0.00
2016-01-11 14:30:06,0.00
2016-01-11 14:15:07,0.00
2016-01-11 14:00:06,0.00
2016-01-11 13:45:06,0.00
2016-01-11 13:30:07,0.00
2016-01-11 13:15:06,0.00
2016-01-11 13:00:06,0.00
2016-01-11 12:45:08,0.00
2016-01-11 12:30:06,0.00
2016-01-11 12:15:07,0.00
2016-01-11 12:00:07,0.00
2016-01-11 11:45:06,0.00
2016-01-11 11:30:07,0.00
2016-01-11 11:15:06,0.00
2016-01-11 11:00:07,0.00
2016-01-11 10:45:07,0.00
2016-01-11 10:30:06,0.00
2016-01-11 10:15:07,0.00
2016-01-11 10:00:06,0.00
2016-01-11 09:45:07,0.00
2016-01-11 09:30:07,0.00
2016-01-11 09:15:06,0.00
2016-01-11 09:00:06,0.00
2016-01-11 08:45:06,0.00
2016-01-11 08:30:06,0.00
2016-01-11 08:15:06,0.00
2016-01-11 08:00:06,0.00
2016-01-11 07:45:08,0.00
2016-01-11 07:30:06,0.00
2016-01-11 07:15:06,0.00
2016-01-11 07:00:06,0.00
2016-01-11 06:45:06,0.00
2016-01-11 06:30:06,0.00
2016-01-11 06:15:07,0.00
2016-01-11 06:00:06,0.00
2016-01-11 05:45:06,0.00
2016-01-11 05:30:06,0.00
2016-01-11 05:15:07,0.00
2016-01-11 05:00:06,0.00
2016-01-11 04:45:07,0.00
2016-01-11 04:30:06,0.00
2016-01-11 04:15:06,0.00
2016-01-11 04:00:07,0.00
2016-01-11 03:45:06,0.00
2016-01-11 03:30:06,0.00
2016-01-11 03:15:07,0.00
2016-01-11 03:00:08,0.00
2016-01-11 02:45:07,0.00
2016-01-11 02:30:06,0.00
2016-01-11 02:15:07,0.00
2016-01-11 02:00:07,3.81
2016-01-11 01:45:07,0.00
2016-01-11 01:30:06,0.25
2016-01-11 01:15:06,0.00
2016-01-11 01:00:07,0.00
2016-01-11 00:45:07,0.25
2016-01-11 00:30:06,0.00
2016-01-11 00:15:07,0.00
