ts,z
7/2/2015 13:00,-49.0
7/3/2015 2:30,-48.0
7/3/2015 3:30,-48.0
7/3/2015 4:00,-48.0
7/3/2015 4:30,-48.0
7/3/2015 5:00,-48.0
7/4/2015 11:30,-49.0
7/4/2015 12:00,-48.0
7/4/2015 12:30,-48.0
7/4/2015 13:00,-48.0
7/4/2015 13:30,-48.0
7/4/2015 14:00,-48.0
7/4/2015 19:00,-48.0
7/4/2015 20:30,-48.0
7/4/2015 21:00,-48.0
7/4/2015 21:30,-48.0
7/4/2015 22:00,-49.0
7/5/2015 0:00,-48.0
7/5/2015 0:30,-48.0
7/5/2015 1:00,-48.0
7/5/2015 1:30,-49.0
7/7/2015 16:30,-48.0
7/7/2015 17:00,-48.0
7/7/2015 17:30,-48.0
7/7/2015 18:00,-48.0
7/7/2015 19:00,-48.0
7/7/2015 20:00,-48.0
7/7/2015 20:30,-48.0
7/7/2015 22:00,-48.0
7/7/2015 22:30,-48.0
7/7/2015 23:30,-48.0
7/8/2015 0:00,-49.0
7/8/2015 0:30,-48.0
7/8/2015 2:00,-49.0
7/8/2015 2:30,-49.0
7/8/2015 3:00,-48.0
7/8/2015 3:30,-48.0
7/8/2015 4:00,-49.0
7/8/2015 4:30,-49.0
7/8/2015 5:30,-48.0
7/8/2015 6:00,-48.0
7/8/2015 7:00,-48.0
7/8/2015 7:30,-48.0
7/8/2015 18:30,-48.0
7/8/2015 19:00,-48.0
7/8/2015 19:30,-48.0
7/8/2015 20:00,-48.0
7/8/2015 23:30,-49.0
7/9/2015 0:00,-48.0
7/9/2015 1:30,-49.0
7/9/2015 17:00,-48.0
7/9/2015 17:30,-48.0
7/9/2015 18:00,-48.0
7/9/2015 18:30,-49.0
7/9/2015 19:00,-48.0
7/9/2015 19:30,-48.0
7/9/2015 20:00,-48.0
7/9/2015 20:30,-49.0
7/9/2015 21:30,-48.0
7/10/2015 20:00,-48.0
7/10/2015 21:00,-48.0
7/10/2015 23:30,-48.0
7/11/2015 0:00,-49.0
7/11/2015 0:30,-48.0
7/11/2015 1:00,-49.0
7/11/2015 1:30,-49.0
7/11/2015 2:30,-48.0
7/11/2015 3:00,-49.0
7/11/2015 4:00,-48.0
7/11/2015 4:30,-49.0
7/11/2015 6:00,-49.0
7/11/2015 7:00,-49.0
7/11/2015 8:00,-48.0
7/11/2015 9:30,-49.0
7/11/2015 19:00,-49.0
7/11/2015 20:00,-49.0
7/11/2015 22:00,-49.0
7/11/2015 22:30,-49.0
7/11/2015 23:00,-48.0
7/11/2015 23:30,-49.0
7/12/2015 0:00,-48.0
7/12/2015 0:30,-49.0
7/12/2015 1:30,-49.0
7/12/2015 3:00,-49.0
7/12/2015 3:30,-49.0
7/12/2015 4:00,-48.0
7/12/2015 4:30,-49.0
7/12/2015 5:00,-49.0
7/12/2015 6:30,-49.0
7/12/2015 7:00,-49.0
7/12/2015 7:30,-48.0
7/12/2015 8:30,-49.0
7/12/2015 19:30,-48.0
7/12/2015 20:00,-49.0
7/12/2015 21:00,-48.0
7/12/2015 21:30,-48.0
7/12/2015 23:30,-49.0
7/13/2015 1:00,-48.0
7/13/2015 2:00,-48.0
7/13/2015 3:00,-49.0
7/13/2015 4:00,-48.0
7/13/2015 4:30,-48.0
7/13/2015 5:30,-48.0
7/13/2015 7:00,-48.0
7/13/2015 8:00,-48.0
7/13/2015 9:30,-48.0
7/13/2015 13:00,-49.0
7/13/2015 13:30,-49.0
7/13/2015 18:00,-48.0
7/13/2015 18:30,-49.0
7/13/2015 19:30,-48.0
7/13/2015 20:30,-49.0
7/14/2015 0:00,-49.0
7/14/2015 0:30,-49.0
7/14/2015 1:00,-49.0
7/14/2015 1:30,-49.0
7/14/2015 2:30,-49.0
7/14/2015 4:30,-49.0
7/14/2015 8:00,-48.0
7/14/2015 9:00,-48.0
7/14/2015 9:30,-49.0
7/14/2015 11:00,-49.0
7/14/2015 15:00,-49.0
7/14/2015 16:00,-48.0
7/14/2015 17:00,-48.0
7/14/2015 18:00,-48.0
