ts,y
7/2/2015 13:00,-62.0
7/3/2015 2:30,-62.0
7/3/2015 3:30,-62.0
7/3/2015 4:00,-62.0
7/3/2015 4:30,-62.0
7/3/2015 5:00,-62.0
7/3/2015 5:30,-62.0
7/4/2015 11:30,-62.0
7/4/2015 12:00,-62.0
7/4/2015 12:30,-62.0
7/4/2015 13:00,-62.0
7/4/2015 13:30,-61.0
7/4/2015 14:00,-62.0
7/4/2015 19:00,-62.0
7/4/2015 20:30,-62.0
7/4/2015 21:00,-62.0
7/4/2015 21:30,-62.0
7/4/2015 22:00,-62.0
7/5/2015 0:00,-61.0
7/5/2015 0:30,-62.0
7/5/2015 1:00,-62.0
7/5/2015 1:30,-62.0
7/7/2015 16:30,-62.0
7/7/2015 17:00,-62.0
7/7/2015 17:30,-62.0
7/7/2015 18:00,-62.0
7/7/2015 19:00,-62.0
7/7/2015 20:00,-62.0
7/7/2015 20:30,-62.0
7/7/2015 22:00,-62.0
7/7/2015 22:30,-62.0
7/7/2015 23:30,-61.0
7/8/2015 0:00,-62.0
7/8/2015 0:30,-62.0
7/8/2015 2:00,-62.0
7/8/2015 2:30,-62.0
7/8/2015 3:00,-62.0
7/8/2015 3:30,-62.0
7/8/2015 4:00,-62.0
7/8/2015 4:30,-62.0
7/8/2015 5:30,-62.0
7/8/2015 6:00,-62.0
7/8/2015 7:00,-62.0
7/8/2015 7:30,-62.0
7/8/2015 17:30,-62.0
7/8/2015 18:30,-62.0
7/8/2015 19:00,-62.0
7/8/2015 19:30,-62.0
7/8/2015 20:00,-62.0
7/8/2015 23:30,-62.0
7/9/2015 0:00,-62.0
7/9/2015 1:30,-62.0
7/9/2015 17:00,-62.0
7/9/2015 17:30,-62.0
7/9/2015 18:00,-62.0
7/9/2015 18:30,-62.0
7/9/2015 19:00,-62.0
7/9/2015 19:30,-62.0
7/9/2015 20:00,-62.0
7/9/2015 20:30,-62.0
7/9/2015 21:30,-62.0
7/10/2015 19:30,-62.0
7/10/2015 20:00,-62.0
7/10/2015 21:00,-62.0
7/10/2015 23:30,-62.0
7/11/2015 0:00,-62.0
7/11/2015 0:30,-62.0
7/11/2015 1:00,-62.0
7/11/2015 1:30,-62.0
7/11/2015 2:30,-62.0
7/11/2015 3:00,-62.0
7/11/2015 4:00,-62.0
7/11/2015 4:30,-62.0
7/11/2015 6:00,-62.0
7/11/2015 7:00,-62.0
7/11/2015 8:30,-62.0
7/11/2015 9:30,-62.0
7/11/2015 19:00,-62.0
7/11/2015 20:00,-62.0
7/11/2015 22:00,-62.0
7/11/2015 22:30,-62.0
7/11/2015 23:00,-62.0
7/11/2015 23:30,-62.0
7/12/2015 0:00,-62.0
7/12/2015 0:30,-62.0
7/12/2015 1:30,-62.0
7/12/2015 3:00,-62.0
7/12/2015 3:30,-62.0
7/12/2015 4:00,-62.0
7/12/2015 4:30,-62.0
7/12/2015 5:00,-62.0
7/12/2015 6:30,-62.0
7/12/2015 7:00,-62.0
7/12/2015 7:30,-62.0
7/12/2015 8:30,-62.0
7/12/2015 19:30,-62.0
7/12/2015 20:00,-62.0
7/12/2015 21:00,-62.0
7/12/2015 21:30,-62.0
7/12/2015 23:30,-62.0
7/13/2015 1:00,-62.0
7/13/2015 2:00,-62.0
7/13/2015 3:00,-62.0
7/13/2015 4:00,-62.0
7/13/2015 4:30,-62.0
7/13/2015 5:30,-62.0
7/13/2015 7:00,-62.0
7/13/2015 8:00,-62.0
7/13/2015 9:30,-62.0
7/13/2015 13:00,-62.0
7/13/2015 13:30,-62.0
7/13/2015 18:00,-62.0
7/13/2015 18:30,-62.0
7/13/2015 19:30,-62.0
7/13/2015 20:30,-62.0
7/14/2015 0:30,-62.0
7/14/2015 1:00,-62.0
7/14/2015 1:30,-62.0
7/14/2015 2:30,-62.0
7/14/2015 4:30,-62.0
7/14/2015 8:00,-62.0
7/14/2015 9:00,-62.0
7/14/2015 9:30,-62.0
7/14/2015 11:00,-62.0
7/14/2015 15:00,-62.0
7/14/2015 16:00,-62.0
7/14/2015 17:00,-62.0
7/14/2015 18:00,-62.0
7/14/2015 18:30,-62.0
7/14/2015 20:00,-62.0
7/14/2015 20:30,-62.0
7/14/2015 21:00,-62.0
7/14/2015 22:30,-62.0
7/14/2015 23:30,-62.0
7/15/2015 0:30,-62.0
7/15/2015 1:30,-62.0
7/15/2015 2:00,-62.0
7/15/2015 4:00,-62.0
7/15/2015 5:00,-62.0
7/15/2015 6:00,-62.0
7/15/2015 6:30,-62.0
7/15/2015 7:00,-62.0
7/15/2015 7:30,-62.0
7/15/2015 8:00,-62.0
7/15/2015 8:30,-62.0
7/15/2015 9:00,-62.0
7/15/2015 9:30,-62.0
7/15/2015 10:30,-62.0
7/15/2015 18:00,-62.0
7/15/2015 19:00,-62.0
7/15/2015 20:00,-62.0
7/15/2015 21:00,-62.0
7/15/2015 21:30,-62.0
7/15/2015 22:30,-62.0
7/15/2015 23:30,-62.0
7/16/2015 2:31,-62.0
7/16/2015 3:00,-62.0
7/16/2015 3:30,-62.0
7/16/2015 4:00,-62.0
7/16/2015 4:30,-62.0
7/16/2015 5:00,-62.0
7/16/2015 6:00,-62.0
7/16/2015 6:31,-62.0
7/16/2015 7:30,-62.0
7/16/2015 8:30,-62.0
7/16/2015 9:30,-62.0
7/16/2015 10:00,-62.0
7/16/2015 10:30,-62.0
7/16/2015 11:00,-62.0
7/16/2015 11:30,-62.0
7/16/2015 13:00,-62.0
7/16/2015 14:00,-62.0
7/16/2015 14:30,-62.0
7/16/2015 17:30,-62.0
7/16/2015 18:30,-62.0
7/16/2015 19:30,-62.0
7/16/2015 20:00,-62.0
7/16/2015 20:30,-62.0
7/16/2015 21:00,-62.0
7/16/2015 21:30,-62.0
7/16/2015 22:00,-62.0
7/16/2015 23:30,-62.0
7/17/2015 0:30,-62.0
7/17/2015 1:30,-62.0
7/17/2015 2:00,-62.0
7/17/2015 3:30,-62.0
7/17/2015 5:00,-62.0
7/17/2015 6:00,-62.0
7/17/2015 7:30,-62.0
7/17/2015 10:30,-62.0
7/17/2015 14:30,-62.0
7/17/2015 15:00,-62.0
7/17/2015 18:00,-62.0
7/18/2015 2:00,-62.0
7/18/2015 3:00,-62.0
7/18/2015 3:30,-62.0
7/18/2015 5:00,-62.0
7/18/2015 5:30,-62.0
7/18/2015 6:00,-62.0
7/18/2015 6:30,-62.0
7/18/2015 7:00,-62.0
7/18/2015 8:00,-62.0
7/18/2015 8:30,-61.0
7/18/2015 9:00,-61.0
7/18/2015 10:01,-62.0
7/19/2015 14:00,-61.0
7/19/2015 14:30,-61.0
7/19/2015 15:00,-60.0
7/19/2015 18:30,-61.0
7/19/2015 19:00,-60.0
7/19/2015 19:31,-60.0
7/19/2015 20:00,-60.0
7/19/2015 20:30,-61.0
7/19/2015 21:00,-60.0
7/19/2015 21:30,-60.0
7/19/2015 22:00,-60.0
7/19/2015 22:30,-60.0
7/19/2015 23:00,-60.0
7/19/2015 23:30,-60.0
7/20/2015 0:00,-60.0
7/20/2015 0:30,-60.0
7/20/2015 1:00,-60.0
7/20/2015 1:30,-60.0
7/20/2015 2:00,-60.0
7/20/2015 2:30,-60.0
7/20/2015 3:00,-60.0
7/20/2015 3:30,-60.0
7/20/2015 4:00,-60.0
7/20/2015 4:30,-60.0
7/20/2015 5:00,-60.0
7/20/2015 5:30,-60.0
7/20/2015 6:00,-60.0
7/20/2015 6:30,-60.0
7/20/2015 7:00,-60.0
7/20/2015 8:00,-60.0
7/20/2015 8:30,-60.0
7/20/2015 9:00,-60.0
7/20/2015 9:30,-60.0
7/20/2015 10:00,-60.0
7/20/2015 10:30,-60.0
7/20/2015 11:00,-60.0
7/20/2015 11:30,-60.0
7/20/2015 12:00,-60.0
7/20/2015 12:30,-60.0
7/20/2015 13:00,-60.0
7/20/2015 13:30,-60.0
7/20/2015 14:30,-60.0
7/20/2015 15:00,-60.0
7/20/2015 17:31,-60.0
7/21/2015 7:00,-60.0
7/21/2015 9:30,-59.0
7/21/2015 10:00,-59.0
7/21/2015 10:30,-59.0
7/21/2015 11:00,-59.0
7/21/2015 11:30,-59.0
7/21/2015 12:00,-59.0
7/21/2015 12:30,-59.0
7/21/2015 13:00,-60.0
7/21/2015 13:30,-59.0
7/21/2015 14:00,-59.0
7/21/2015 15:00,-59.0
7/21/2015 15:30,-59.0
7/21/2015 18:30,-59.0
7/21/2015 19:30,-59.0
7/21/2015 20:00,-59.0
7/21/2015 20:30,-59.0
7/21/2015 21:00,-59.0
7/21/2015 21:30,-59.0
7/21/2015 22:00,-59.0
7/21/2015 22:30,-59.0
7/21/2015 23:00,-59.0
7/21/2015 23:30,-59.0
7/22/2015 0:00,-59.0
7/22/2015 0:30,-59.0
7/22/2015 1:00,-59.0
7/22/2015 1:30,-59.0
7/22/2015 2:00,-59.0
7/22/2015 2:30,-59.0
7/22/2015 3:00,-59.0
7/22/2015 3:30,-59.0
7/22/2015 4:00,-59.0
7/22/2015 4:30,-59.0
7/22/2015 5:00,-59.0
7/22/2015 5:30,-59.0
7/22/2015 6:00,-59.0
7/22/2015 6:30,-59.0
7/22/2015 7:00,-59.0
7/22/2015 7:30,-59.0
7/22/2015 8:00,-59.0
7/22/2015 9:30,-58.0
7/22/2015 10:00,-58.0
7/22/2015 10:30,-58.0
7/22/2015 11:00,-59.0
7/22/2015 11:30,-58.0
7/22/2015 12:00,-59.0
7/22/2015 12:30,-58.0
7/22/2015 13:00,-58.0
7/22/2015 13:30,-58.0
7/22/2015 14:00,-58.0
7/22/2015 14:30,-58.0
7/22/2015 15:00,-58.0
7/22/2015 15:30,-58.0
7/22/2015 16:00,-58.0
7/22/2015 18:00,-58.0
7/23/2015 13:30,-58.0
7/23/2015 14:30,-58.0
7/23/2015 15:00,-58.0
7/23/2015 15:30,-58.0
7/23/2015 17:00,-58.0
7/23/2015 17:30,-58.0
7/23/2015 18:00,-58.0
7/23/2015 18:30,-58.0
7/23/2015 19:00,-58.0
7/23/2015 19:30,-58.0
7/23/2015 20:00,-58.0
7/23/2015 20:30,-58.0
7/23/2015 21:00,-58.0
7/23/2015 21:30,-58.0
7/23/2015 22:00,-58.0
7/23/2015 22:30,-58.0
7/23/2015 23:00,-58.0
7/23/2015 23:30,-58.0
7/24/2015 0:00,-58.0
7/24/2015 0:30,-58.0
7/24/2015 1:00,-58.0
7/24/2015 1:30,-58.0
7/24/2015 2:00,-58.0
7/24/2015 2:30,-57.0
7/24/2015 7:30,-57.0
7/24/2015 8:00,-57.0
7/24/2015 8:30,-57.0
7/24/2015 17:00,-57.0
7/24/2015 17:30,-57.0
7/24/2015 18:00,-57.0
7/24/2015 18:30,-57.0
7/24/2015 19:00,-57.0
7/24/2015 19:30,-57.0
7/24/2015 20:00,-57.0
7/24/2015 20:30,-57.0
7/24/2015 21:00,-57.0
7/24/2015 21:30,-57.0
7/24/2015 22:00,-57.0
7/24/2015 22:30,-57.0
7/24/2015 23:00,-57.0
7/24/2015 23:30,-57.0
7/25/2015 0:00,-57.0
7/25/2015 0:30,-57.0
7/25/2015 1:00,-57.0
7/25/2015 1:30,-57.0
7/25/2015 2:00,-57.0
7/25/2015 2:30,-57.0
7/25/2015 3:00,-57.0
7/25/2015 3:30,-57.0
7/25/2015 4:00,-57.0
7/25/2015 4:30,-57.0
