7/9/2015 18:00,16,32,1017,-100,84,3.21,1
7/9/2015 18:30,16,32,1017,-100,84,3.2,1
7/9/2015 19:00,16,32,1017,-101,85,3.21,1
7/9/2015 19:30,16,32,1017,-100,84,3.22,1
7/9/2015 20:00,16,32,1017,-101,84,3.21,1
7/9/2015 20:30,16,32,1017,-101,84,3.2,1
7/9/2015 21:00,16,32,1017,-101,84,3.21,1
7/9/2015 21:30,16,32,1017,-101,84,3.21,1
7/9/2015 22:00,16,32,1017,-101,84,3.21,1
7/9/2015 22:30,16,32,1017,-101,85,3.23,1
7/9/2015 23:00,16,32,1017,-101,85,3.2,1
7/9/2015 23:30,16,32,1017,-101,85,3.2,1
7/10/2015 0:00,16,32,1017,-101,85,3.23,1
7/10/2015 0:30,16,32,1017,-101,84,3.2,1
7/10/2015 1:00,16,32,1017,-101,85,3.2,1
7/10/2015 1:30,16,32,1017,-101,85,3.2,1
7/10/2015 8:00,16,32,1017,-102,86,3.21,1
7/10/2015 8:30,16,32,1017,-102,86,3.2,1
7/10/2015 9:00,16,32,1017,-102,86,3.2,1
7/10/2015 9:30,16,32,1017,-102,85,3.23,1
7/10/2015 17:00,16,32,1017,-103,86,3.21,1
7/10/2015 17:30,16,32,1017,-103,86,3.21,1
7/10/2015 18:00,16,32,1017,-103,87,3.2,1
7/10/2015 18:30,16,32,1017,-103,86,3.22,1
7/10/2015 19:00,16,32,1016,-103,87,3.2,1
7/10/2015 19:30,16,32,1016,-103,87,3.2,1
7/10/2015 20:00,16,32,1016,-103,87,3.22,1
7/10/2015 20:30,16,32,1017,-103,86,3.2,1
7/10/2015 21:00,16,32,1017,-103,87,3.22,1
7/10/2015 22:00,16,32,1016,-104,87,3.21,1
